,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Quantity_Imputed,Price Per Unit_Imputed,Total Spent_Imputed,Payment Method_Missing,Location_encoded,Item_Was_Missing,Date_Was_Missing
6493,2049313,UNKNOWN,4.0,1.5,6.0,Credit Card,In-store,2023-12-25,0,0,0,0,1,0,0
6494,4001774,Tea,5.0,1.5,7.5,Missing,Takeaway,2023-02-10,0,0,0,1,0,0,0
6495,9627891,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-09,0,0,0,0,1,0,0
6496,5584275,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-07-10,0,0,0,0,1,0,0
6497,1873800,Smoothie,3.0,4.0,12.0,Missing,In-store,2023-02-01,0,0,0,1,1,0,0
6498,3602823,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-08-26,0,0,0,1,0,0,0
6499,5528426,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-06-01,0,0,0,0,0,0,0
6500,7626322,UNKNOWN,4.0,3.0,12.0,Cash,Takeaway,2023-12-21,0,0,0,0,0,0,0
6501,4432546,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-11-29,0,0,0,0,0,0,0
6502,6372031,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-11,0,0,0,0,1,0,0
6503,6874059,Salad,4.0,5.0,20.0,Missing,Takeaway,2023-01-12,0,0,0,1,0,0,0
6504,3843111,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-09-15,0,0,0,1,1,0,0
6505,8916446,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-07-19,0,0,0,0,0,0,0
6506,1823906,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-06-26,0,0,0,0,1,0,0
6507,2927941,ERROR,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-29,0,0,0,0,0,0,0
6508,5972836,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-14,0,0,0,0,0,1,0
6509,7484638,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-17,0,0,0,0,1,0,0
6510,2073647,UNKNOWN,3.0,4.0,12.0,Missing,In-store,2023-09-01,0,0,0,1,1,0,0
6511,1610137,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-04-02,0,0,0,0,0,0,0
6512,9094628,Coffee,2.0,2.0,4.0,Missing,In-store,2023-02-13,0,0,0,1,1,0,0
6513,2262195,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-10-13,0,0,0,0,1,0,0
6514,8047234,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-08-29,0,0,0,0,1,0,0
6515,7108012,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-12-31,0,0,0,0,0,0,0
6516,3272946,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-09-06,0,0,0,0,1,0,0
6517,6896663,Cake,3.0,3.0,9.0,Missing,In-store,2023-05-16,0,0,0,1,1,0,0
6518,7308096,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-13,0,0,0,0,0,0,0
6519,3607778,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-11-20,0,0,0,0,1,0,0
6520,7105069,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-12-06,0,0,0,0,0,0,0
6521,7461544,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-08-22,0,0,0,0,1,0,0
6522,5853281,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-08-29,0,0,0,1,0,0,0
6523,5488764,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-30,0,0,0,0,0,0,0
6524,4268746,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-01-12,0,0,0,0,1,0,0
6525,1767872,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-05,0,0,0,0,1,0,0
6526,9684822,Juice,1.0,3.0,3.0,Missing,In-store,2023-11-18,0,0,0,1,1,0,0
6527,7208983,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-09-28,0,0,0,0,1,0,0
6528,8704128,Juice,5.0,3.0,15.0,Missing,In-store,2023-02-25,0,0,0,1,1,0,0
6529,7971660,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02,0,0,0,0,0,0,0
6530,6179190,Coffee,1.0,2.0,2.0,Missing,Takeaway,2023-07-23,0,0,0,1,0,0,0
6531,9271577,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-13,0,0,0,0,1,0,0
6532,3016203,UNKNOWN,1.0,5.0,5.0,Cash,In-store,2023-06-16,0,0,0,0,1,0,0
6533,6440555,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-07-11,0,0,0,0,1,0,0
6534,5635779,ERROR,5.0,3.0,15.0,Cash,In-store,2023-07-01,0,0,0,0,1,0,0
6535,1022126,Tea,3.0,1.5,4.5,Missing,In-store,2023-07-01,0,0,0,1,1,0,1
6536,9839214,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-25,0,0,0,0,1,0,0
6537,7368194,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-29,0,0,0,0,1,0,0
6538,1328230,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-02-03,0,0,0,0,1,0,0
6539,9789310,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-05-09,0,0,0,0,1,0,0
6540,6425706,Juice,1.0,3.0,3.0,Missing,Takeaway,2023-12-09,0,0,0,1,0,0,0
6541,5996973,Sandwich,5.0,4.0,20.0,Missing,In-store,2023-05-02,0,0,0,1,1,0,0
6542,2561970,Sandwich,3.0,4.0,12.0,Missing,In-store,2023-03-16,0,0,0,1,1,0,0
6543,7137256,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-22,0,0,0,0,1,0,0
6544,5926982,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-05-16,0,0,0,1,0,0,0
6545,3398611,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-10-01,0,0,0,0,1,0,0
6546,4539758,Sandwich,3.0,4.0,12.0,Missing,In-store,2023-06-01,0,0,0,1,1,0,0
6547,6259087,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-27,0,0,0,0,1,0,0
6548,8152941,Coffee,3.0,2.0,6.0,Missing,Takeaway,2023-12-27,0,0,0,1,0,0,1
6549,2987590,Sandwich,5.0,4.0,20.0,Missing,In-store,2023-02-17,0,0,0,1,1,0,0
6550,6687029,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-08-23,0,0,0,0,1,0,0
6551,1199898,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-10-26,0,0,0,0,1,0,0
6552,4787990,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-02-04,0,0,0,0,0,0,0
6553,9606045,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-14,0,0,0,0,1,0,0
6554,1569248,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-11-14,0,0,0,0,0,0,0
6555,1151605,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-02,0,0,0,0,0,0,0
6556,4602430,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-01-31,0,0,0,0,1,0,0
6557,3232043,Tea,2.0,1.5,3.0,Missing,In-store,2023-07-05,0,0,0,1,1,0,0
6558,3251340,Salad,4.0,5.0,20.0,Missing,In-store,2023-06-18,0,0,0,1,1,0,0
6559,7412782,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-03-28,0,0,0,0,0,0,0
6560,5663260,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-10-08,0,0,0,0,0,0,0
6561,5570967,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-12,0,0,0,0,1,0,0
6562,8271541,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-09-07,0,0,0,1,1,0,0
6563,2238658,Tea,3.0,1.5,4.5,Missing,Takeaway,2023-08-11,0,0,0,1,0,0,0
6564,2564718,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-10-10,0,0,0,1,0,0,0
6565,9050127,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-26,0,0,0,0,0,0,0
6566,6533450,Smoothie,1.0,4.0,4.0,Missing,In-store,2023-11-22,0,0,0,1,1,0,0
6567,8046891,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-24,0,0,0,0,0,0,0
6568,7770487,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-08-09,0,0,0,0,1,0,0
6569,2279313,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-23,0,0,0,0,1,0,0
6570,9943050,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-05-16,0,0,0,0,0,0,0
6571,2694605,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-09,0,0,0,0,0,0,0
6572,2161957,Cookie,2.0,1.0,2.0,Missing,Takeaway,2023-05-19,0,0,0,1,0,0,0
6573,3647474,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-05-05,0,0,0,1,0,0,0
6574,4877601,Cookie,2.0,1.0,2.0,Missing,Takeaway,2023-07-14,0,0,0,1,0,1,0
6575,7868470,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-04-14,0,0,0,0,1,0,0
6576,1927704,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-01-05,0,0,0,0,1,0,0
6577,4819416,Salad,3.0,5.0,15.0,Missing,In-store,2023-06-01,0,0,0,1,1,0,0
6578,8076152,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-12-18,0,0,0,0,1,0,0
6579,9409405,ERROR,3.0,2.0,6.0,Digital Wallet,In-store,2023-02-11,0,0,0,0,1,0,0
6580,4055876,UNKNOWN,3.0,5.0,15.0,Credit Card,In-store,2023-10-15,0,0,0,0,1,0,0
6581,1929398,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-02-23,0,0,0,0,1,0,0
6582,2131494,Salad,2.0,5.0,10.0,Cash,In-store,2023-02-27,0,0,0,0,1,0,0
6583,3093284,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-01,0,0,0,0,1,0,0
6584,3679245,Smoothie,4.0,4.0,16.0,Missing,In-store,2023-09-16,0,0,0,1,1,0,0
6585,2276426,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-21,0,0,0,0,1,0,0
6586,9608095,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-07,0,0,0,0,1,0,0
6587,9587704,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-07-29,0,0,0,0,0,0,0
6588,9863114,Juice,5.0,3.0,15.0,Missing,Takeaway,2023-02-01,0,0,0,1,0,0,0
6589,2372348,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-05,0,0,0,0,0,0,0
6590,6660602,Salad,4.0,5.0,20.0,Missing,Takeaway,2023-05-20,0,0,0,1,0,1,0
6591,3386311,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-30,0,0,0,0,1,0,0
6592,7049149,ERROR,4.0,4.0,16.0,Missing,Takeaway,2023-08-27,0,0,0,1,0,0,0
6593,4112230,Smoothie,5.0,4.0,20.0,Missing,Takeaway,2023-11-19,0,0,0,1,0,0,0
6594,1675510,Sandwich,3.0,4.0,12.0,Missing,In-store,2023-09-09,0,0,0,1,1,0,0
6595,5853158,UNKNOWN,4.0,4.0,16.0,Cash,Takeaway,2023-09-25,0,0,0,0,0,0,0
6596,4187673,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-04-02,0,0,0,0,1,0,0
6597,3017494,Tea,1.0,1.5,1.5,Missing,Takeaway,2023-11-21,0,0,0,1,0,0,0
6598,8086161,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-03-10,0,0,0,0,1,0,0
6599,5729112,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-06-30,0,0,0,0,0,0,0
6600,4613595,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-07-07,0,0,0,0,0,0,0
6601,4152991,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-17,0,0,0,0,0,0,0
6602,1196324,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-09-26,0,0,0,0,1,0,0
6603,5944318,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-01-23,0,0,0,0,0,0,0
6604,5148823,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-27,0,0,0,0,1,0,0
6605,2887528,Juice,2.0,3.0,6.0,Missing,In-store,2023-04-23,0,0,0,1,1,1,0
6606,7312736,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-12-02,0,0,0,0,0,0,0
6607,5775717,Tea,3.0,1.5,4.5,Missing,Takeaway,2023-08-02,0,0,0,1,0,0,0
6608,4442095,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-02-18,0,0,0,0,1,0,0
6609,6621007,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-05,0,0,0,0,0,0,0
6610,6740691,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-07-06,0,0,0,0,0,0,0
6611,2548742,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-07-06,0,0,0,0,0,0,1
6612,4359568,Coffee,3.0,2.0,6.0,Missing,In-store,2023-12-21,0,0,0,1,1,0,0
6613,3941164,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-04-16,0,0,0,1,0,0,0
6614,5244931,Coffee,1.0,2.0,2.0,Missing,Takeaway,2023-09-30,0,0,0,1,0,0,0
6615,8181326,Tea,5.0,1.5,7.5,Cash,In-store,2023-02-28,0,0,0,0,1,0,0
6616,8912589,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-10-19,0,0,0,0,1,0,0
6617,1234390,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-02,0,0,0,0,0,0,0
6618,5336437,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-05-07,0,0,0,0,1,0,0
6619,6271633,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-07,0,0,0,0,1,0,0
6620,4805204,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-04-25,0,0,0,0,1,0,0
6621,3094786,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-16,0,0,0,0,0,0,0
6622,7082667,Salad,4.0,5.0,20.0,Cash,In-store,2023-08-03,0,0,0,0,1,1,0
6623,4807049,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-06-07,0,0,0,0,0,0,0
6624,1840584,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-28,0,0,0,0,1,0,0
6625,8030379,Salad,4.0,5.0,20.0,Cash,In-store,2023-07-21,0,0,0,0,1,0,0
6626,7746634,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-04,0,0,0,0,1,0,0
6627,2361290,Salad,4.0,5.0,20.0,Cash,In-store,2023-07-16,0,0,0,0,1,0,0
6628,7133645,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-16,0,0,0,0,0,0,1
6629,3654299,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-09-19,0,0,0,0,0,0,0
6630,8811945,ERROR,1.0,5.0,5.0,Missing,In-store,2023-02-18,0,0,0,1,1,0,0
6631,8659963,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-01-21,0,0,0,0,0,0,0
6632,3676131,Coffee,3.0,2.0,6.0,Missing,In-store,2023-09-11,0,0,0,1,1,0,0
6633,2935758,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-09-03,0,0,0,0,1,0,0
6634,1711730,Juice,5.0,3.0,15.0,Missing,Takeaway,2023-06-01,0,0,0,1,0,0,0
6635,8659575,UNKNOWN,2.0,1.5,3.0,Digital Wallet,In-store,2023-12-17,0,0,0,0,1,0,0
6636,5360210,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-06-29,0,0,0,0,0,0,0
6637,7970325,Cake,2.0,3.0,6.0,Missing,Takeaway,2023-03-13,0,0,0,1,0,0,0
6638,8521037,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-11-21,0,0,0,1,1,0,0
6639,5473680,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-24,0,0,0,0,0,0,0
6640,6830192,UNKNOWN,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-02,0,0,0,0,1,0,0
6641,5999810,UNKNOWN,4.0,4.0,16.0,Credit Card,Takeaway,2023-06-19,0,0,0,0,0,0,0
6642,6677631,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-14,0,0,0,0,1,0,0
6643,9775900,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-29,0,0,0,0,1,0,0
6644,2097072,Tea,4.0,1.5,6.0,Missing,In-store,2023-08-29,0,0,0,1,1,0,1
6645,2408143,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-11-15,0,0,0,0,0,0,0
6646,6383779,Coffee,1.0,2.0,2.0,Missing,Takeaway,2023-11-29,0,0,0,1,0,0,0
6647,1342359,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-07-14,0,0,0,0,0,0,0
6648,6975499,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-07-03,0,0,0,0,1,0,0
6649,9861083,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-21,0,0,0,0,1,0,0
6650,8100384,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-11-08,0,0,0,0,1,0,0
6651,3762778,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-06-14,0,0,0,1,0,0,0
6652,4548698,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-03-04,0,0,0,0,0,0,0
6653,8735820,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-12-08,0,0,0,0,0,0,0
6654,8803798,Smoothie,4.0,4.0,16.0,Missing,Takeaway,2023-07-14,0,0,0,1,0,0,0
6655,1950008,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-24,0,0,0,0,1,0,0
6656,3894173,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-07,0,0,0,0,0,0,0
6657,3630892,ERROR,4.0,1.0,4.0,Missing,Takeaway,2023-01-31,0,0,0,1,0,0,0
6658,7436097,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-10-25,0,0,0,1,0,1,0
6659,4307602,ERROR,4.0,1.0,4.0,Cash,In-store,2023-12-30,0,0,0,0,1,0,0
6660,2394502,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-12-22,0,0,0,0,1,0,0
6661,5308047,Cookie,5.0,0.2,1.0,Credit Card,Takeaway,2023-10-28,1,1,0,0,0,0,0
6662,5929797,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-05-12,0,0,0,0,1,0,0
6663,1228927,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-11-28,0,0,0,0,1,0,0
6664,6486912,Tea,2.0,1.5,3.0,Missing,In-store,2023-05-10,0,0,0,1,1,0,0
6665,3447069,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-03-11,0,0,0,0,1,0,0
6666,8219298,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-09-01,0,0,0,0,1,0,0
6667,1010950,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-01-07,0,0,0,0,0,0,0
6668,6376329,Cake,1.0,3.0,3.0,Missing,Takeaway,2023-03-30,0,0,0,1,0,0,0
6669,1897783,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-02-02,0,0,0,0,1,0,0
6670,4831525,Cookie,3.0,1.0,3.0,Missing,Takeaway,2023-08-05,0,0,0,1,0,0,0
6671,2767034,Salad,4.0,5.0,20.0,Cash,In-store,2023-08-12,0,0,0,0,1,0,0
6672,9365766,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-13,0,0,0,0,1,0,0
6673,5680396,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-21,0,0,0,0,1,0,0
6674,3071092,Coffee,5.0,0.8,4.0,Missing,Takeaway,2023-09-08,1,1,0,1,0,0,0
6675,6205234,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-09,0,0,0,0,1,0,0
6676,4489757,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-05-03,0,0,0,0,1,0,0
6677,8362750,Salad,4.0,5.0,20.0,Missing,In-store,2023-04-01,0,0,0,1,1,0,0
6678,2422584,Tea,1.0,1.5,1.5,Cash,In-store,2023-11-28,0,0,0,0,1,0,0
6679,3966911,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-07-16,0,0,0,0,1,0,0
6680,6880338,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-06,0,0,0,0,0,0,0
6681,9362958,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-19,0,0,0,0,1,0,0
6682,6815741,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-03-13,0,0,0,1,1,0,0
6683,4032956,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-03-15,0,0,0,0,0,0,0
6684,7894069,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-11-20,0,0,0,0,1,0,0
6685,5296578,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-04-15,0,0,0,0,0,0,0
6686,2522047,Salad,1.0,5.0,5.0,Missing,Takeaway,2023-12-05,0,0,0,1,0,0,0
6687,8211303,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-08-26,0,0,0,1,0,0,0
6688,8472252,Smoothie,1.0,4.0,4.0,Missing,In-store,2023-02-04,0,0,0,1,1,0,0
6689,2435025,Juice,1.0,3.0,3.0,Cash,In-store,2023-10-08,0,0,0,0,1,0,0
6690,5179156,Coffee,5.0,2.0,10.0,Missing,In-store,2023-10-25,0,0,0,1,1,0,0
6691,4197090,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-17,0,0,0,0,0,0,0
6692,4209626,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-07-04,0,0,0,0,1,1,0
6693,8639995,ERROR,3.0,4.0,12.0,Cash,In-store,2023-04-18,0,0,0,0,1,0,0
6694,1777171,Coffee,2.0,2.0,4.0,Missing,In-store,2023-08-17,0,0,0,1,1,0,0
6695,5706734,Juice,1.0,3.0,3.0,Cash,In-store,2023-09-09,0,0,0,0,1,0,0
6696,6228847,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-01-13,0,0,0,0,1,0,0
6697,6479368,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-08,0,0,0,0,0,0,0
6698,6991528,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-08-17,0,0,0,0,0,0,0
6699,2154866,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-11,0,0,0,0,0,0,0
6700,1333524,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-05-05,0,0,0,0,1,0,0
6701,4367044,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-05-02,0,0,0,0,1,0,0
6702,8903514,Salad,4.0,5.0,20.0,Missing,Takeaway,2023-09-14,0,0,0,1,0,0,0
6703,5762828,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-03-23,0,0,0,0,1,0,0
6704,2099497,Juice,1.0,3.0,3.0,Missing,Takeaway,2023-02-27,0,0,0,1,0,0,0
6705,5679935,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-07-19,0,0,0,0,0,0,0
6706,5236861,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-10-27,0,0,0,0,0,0,0
6707,9433035,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-03-26,0,0,0,0,1,0,0
6708,4239051,Juice,2.0,3.0,6.0,Cash,In-store,2023-09-30,0,0,0,0,1,0,0
6709,2970600,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-08-18,0,0,0,0,1,0,0
6710,6226412,Juice,3.0,3.0,9.0,Missing,Takeaway,2023-03-20,0,0,0,1,0,0,0
6711,2634805,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-25,0,0,0,0,0,1,0
6712,7543525,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-06-25,0,0,0,0,0,0,1
6713,2571835,Salad,3.0,5.0,15.0,Missing,In-store,2023-03-03,0,0,0,1,1,0,0
6714,5376589,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-03-03,0,0,0,0,0,0,1
6715,3984842,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-03-22,0,0,0,0,0,0,0
6716,1191068,Salad,1.0,5.0,5.0,Missing,In-store,2023-05-19,0,0,0,1,1,0,0
6717,9154713,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-03-13,0,0,0,0,1,0,0
6718,2897727,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-15,0,0,0,0,0,0,0
6719,3801179,Juice,2.0,3.0,6.0,Cash,In-store,2023-12-07,0,0,0,0,1,0,0
6720,7116267,Smoothie,4.0,4.0,16.0,Missing,Takeaway,2023-07-29,0,0,0,1,0,0,0
6721,9878237,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-10-06,0,0,0,0,1,0,0
6722,2153838,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-12-19,0,0,0,0,1,0,0
6723,7835785,Salad,1.0,5.0,5.0,Cash,In-store,2023-10-12,0,0,0,0,1,0,0
6724,5335079,Cake,1.0,3.0,3.0,Cash,In-store,2023-02-20,0,0,0,0,1,0,0
6725,7521634,UNKNOWN,3.0,1.0,3.0,Missing,Takeaway,2023-01-22,0,0,0,1,0,0,0
6726,2174821,Coffee,1.0,2.0,2.0,Missing,Takeaway,2023-11-08,0,0,0,1,0,0,0
6727,5951573,Salad,3.0,5.0,15.0,Cash,In-store,2023-12-22,0,0,0,0,1,0,0
6728,4612146,Cake,3.0,3.0,9.0,Cash,In-store,2023-12-31,0,0,0,0,1,0,0
6729,7954368,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-10-06,0,0,0,0,1,0,0
6730,7898391,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-02-26,0,0,0,0,1,0,0
6731,5746800,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-07-04,0,0,0,0,0,0,0
6732,4630658,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-07-10,0,0,0,0,0,0,0
6733,6096492,Sandwich,5.0,4.0,20.0,Missing,Takeaway,2023-12-23,0,0,0,1,0,0,0
6734,8918905,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-06-05,0,0,0,0,1,0,0
6735,5906365,Cookie,1.0,1.0,1.0,Missing,Takeaway,2023-03-13,0,0,0,1,0,0,0
6736,3956062,Coffee,3.0,2.0,6.0,Missing,Takeaway,2023-06-04,0,0,0,1,0,0,0
6737,6610487,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-09-18,0,0,0,0,0,0,0
6738,1381818,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-09-18,0,0,0,0,0,0,1
6739,7821658,Coffee,5.0,2.0,10.0,Missing,In-store,2023-09-03,0,0,0,1,1,0,0
6740,6396940,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-02-26,0,0,0,0,0,0,0
6741,2556368,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-10-26,0,0,0,0,1,0,0
6742,7655838,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-22,0,0,0,0,1,0,0
6743,7241859,Cookie,1.0,1.0,1.0,Missing,Takeaway,2023-01-22,0,0,0,1,0,0,1
